Company_Name,Brand_Name,FnB_Setting,Dining_Concept,Category,Name_of_Outlet,Outlet_Address,Regions,Menu_Item_Endorsement_Criteria,postal
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Bugis Junction,200 Victoria Street #B1-11 Bugis Junction Singapore 188024,Central,"Lower in sugar, No added sugar",188024
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - 100AM,100 Tras Street #02-16 100AM Singapore 079027,Central,"Lower in sugar, No added sugar",79027
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Family Cafe - Singapore Changi Airport Terminal 3,65 Airport Boulevard T3 #B2-LF3 Singapore Changi Airport Terminal 3 Singapore 819663,East,"Lower in sugar, No added sugar",819663
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Aperia Mall,12 Kallang Avenue #01-33 Aperia Mall Singapore 339511,Central,"Lower in sugar, No added sugar",339511
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - TANGS,310-320 Orchard Road #B1-02 TANGS Singapore 238864,Central,"Lower in sugar, No added sugar",238864
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - SAFRA Toa Payoh,293 Toa Payoh Lorong 6 #01-01 SAFRA Toa Payoh Singapore 319387,Central,"Lower in sugar, No added sugar",319387
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Bukit Timah Plaza,1 Jalan Anak Bukit #B1-52B Singapore 588996,Central,"Lower in sugar, No added sugar",588996
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Sembawang Shopping Centre,"604 Sembawang Rd, Sembawang Shopping Centre #01-20 Singapore 758459",North,"Lower in sugar, No added sugar",758459
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - The Woodleigh Mall,11 Bidadari Park Drive B1-07/K30/K31 Singapore 367803,Central,"Lower in sugar, No added sugar",367803
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Chinatown Point,"133 New Bridge Rd, Chinatown Point #B2-14/15 Singapore 059413",Central,"Lower in sugar, No added sugar",59413
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Maxwell,297 South Bridge Road Singapore 058839,Central,"Lower in sugar, No added sugar",58839
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Bukit Panjang Plaza,"1 Jelebu Rd, Bukit Panjang Plaza #02-01A Singapore 677743",West,"Lower in sugar, No added sugar",677743
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Plaza 8,1 Changi Business Park Cres #01-08 Singapore 486025,East,"Lower in sugar, No added sugar",486025
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Shaw Plaza,360 Balestier Road #01-14 Singapore 329783,Central,"Lower in sugar, No added sugar",329783
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - ARTRA Condominium,12 Alexandra View #01-08 Singapore 158741,Central,"Lower in sugar, No added sugar",158741
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Jubilee Square,61 Ang Mo Kio ave 8 #01-13/16 Singapore 569814,North-East,"Lower in sugar, No added sugar",569814
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Margaret Market,38 Margaret Drive #02-05 Singapore 141038,Central,"Lower in sugar, No added sugar",141038
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - 313 Somerset,"313 Orchard Road, #01-32/33/34, 313 Somerset, Singapore 238895",Central,"Lower in sugar, No added sugar",238895
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Westgate,"3 Gateway, #B1-K1 to K4, Westgate, Singapore 608532",West,"Lower in sugar, No added sugar",608532
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Rail Mall,"478 Upper Bukit Timah Road, Rail Mall. Singapore 678084",Central,"Lower in sugar, No added sugar",678084
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Anchorvale Village,"339 Anchorvale Road, Anchorvale Village, Singapore 540339",North-East,"Lower in sugar, No added sugar",540339
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - AMK Hub,"53 Ang Mo Kio Avenue, #B1-63, Ang Mo Kio Hub, Singapore 569933",North-East,"Lower in sugar, No added sugar",569933
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Citi Link Mall,"1 Raffles Link, #B1-04, Citi Link Mall, Singapore 039393",Central,"Lower in sugar, No added sugar",39393
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - The Cathay,"2 Handy Road, #B1-134, The Cathay, Singapore 229233",Central,"Lower in sugar, No added sugar",229233
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Woods Square,"6 Woodlands Square, #01-02, Woods Square, Singapore 737737",North,"Lower in sugar, No added sugar",737737
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - City Square Shopping Centre,"180 Kitchener Road, #B1-K18 City Square Shopping Centre, Singapore 208539",Central,"Lower in sugar, No added sugar",208539
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Raffles City Shopping Centre,"252 North Bridge Road, #B1-05 Raffles City Shopping Centre, Singapore 179103",Central,"Lower in sugar, No added sugar",179103
YA KUN CAFE PTE. LTD.,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Punggol Coast Mall,"84 Punggol Way,#02-53, Tower 3, Punggol Coast Mall, Singapore 829911",North-East,"Lower in sugar, No added sugar",829911
Ya Kun International Pte Ltd,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - The Poiz Centre,51 Upper Serangoon Road #01-34 Singapore 347697,North-East,"Lower in sugar, No added sugar",347697
Ya Kun International Pte Ltd,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - One Holland Village,7 Holland Village Way #02-45 Singapore 275748,Central,"Lower in sugar, No added sugar",275748
Ya Kun International Pte Ltd,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - Anchorpoint Shopping Centre,370 Alexandra Road #B1-57 Singapore 159953,Central,"Lower in sugar, No added sugar",159953
Ya Kun International Pte Ltd,Ya Kun Kaya Toast,Café,,Drinks,Ya Kun Kaya Toast - 61 Robinson Road,61 Robinson Road #01-01 Singapore 068893,Central,"Lower in sugar, No added sugar",68893
Yikowei Pte Ltd,Yikowei,Kiosk,Halal,Chinese,Bai Cao Wei,391 Orchard Road #B207-6-1 Takashimaya Shopping Centre Singapore 238873,Central,"Lower in sugar, No added sugar",238873
Yikowei Pte Ltd,Yikowei,Kiosk,Halal,Chinese,Granny’s Secret Restaurant,60 Albert Street #02-07 OG Albert Complex Singapore 189969,Central,"Lower in sugar, No added sugar",189969
Yikowei Pte Ltd,Yikowei,Kiosk,Halal,Chinese,Yi Kou Wei Changi T3,65 Airport Boulevard #B2-30 Singapore Changi Airport Terminal 3 Singapore 819663,East,"Lower in sugar, No added sugar",819663
Yikowei Pte Ltd,Yikowei,Kiosk,Halal,Drinks,Bai Cao Wei,391 Orchard Road #B207-6-1 Takashimaya Shopping Centre Singapore 238873,Central,"Lower in sugar, No added sugar",238873
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ BEDOK MALL,311 New Upper Changi Road #B2-30 Bedok Mall Singapore 467360,East,Lower in calories,467360
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ BUGIS JUCTION,200 Victoria Street #B1-10 Bugis Junction Singapore 188024,Central,Lower in calories,188024
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ CAUSEWAY POINT,1 Woodlands Square #01-12 Causeway Point Singapore 738099,North,Lower in calories,738099
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ COMPASS ONE,1 Sengkang Square #01-35 Compass 1 Singapore 545078,North-East,Lower in calories,545078
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ HARBOURFRONT CENTRE,1 Maritime Square #02-72/73 HarbourFront Centre Singapore 099253,Central,Lower in calories,99253
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ HOME TEAMNS KHATIB,2 Yishun Walk #01-07 HOME TEAMNS Singapore 767944,North,Lower in calories,767944
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ JUNCTION 8,9 Bishan Place #01-49/50 Junction 8 Singapore 579837,Central,Lower in calories,579837
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ LOYANG POINT,258 Pasir Ris Street 21 #01-22/26 Singapore 510258,East,Lower in calories,510258
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ MILLENIA WALK,9 Raffles Blvd #01-106 MILLENIA WALK Singapore 039596,Central,Lower in calories,39596
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ NEX,23 Serangoon Central #B1-36/37 NEX Singapore 556083,North-East,Lower in calories,556083
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ OUR TEMPINES HUB,1 Tampines Walk #B1-K1/K2 Our Tampines Hub Singapore 528523,East,Lower in calories,528523
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA @ STAR VISTA,1 Vista Exchange Green #02-07 The Star Vista Singapore 138617,Central,Lower in calories,138617
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA@ARTRA MALL,12 Alexandar View #01-03 Artra Mall Singapore 158736,Central,Lower in calories,158736
Yoshinoya (S) Pte Ltd,YOSHINOYA,Restaurant,Halal,Japanese,YOSHINOYA@THE CATHAY,2 Handy Rd #B1-08 The Cathay Singapore 229233,Central,Lower in calories,229233
Yoz! Salad Pte Ltd,Yoz! Salad Pte Ltd,Quick Service Restaurant/Fast Food,,Western,Yoz! Salad - Le Quest,4 Bukit Batok Street 41 #01-18 Le Quest Singapore 657991,West,Lower in calories,657991
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Heartbeat,11 Bedok North Street 1 #1-13 Heartbeat@Bedok Singapore 469662,East,"Lower in calories, Lower in sugar, No added sugar",469662
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Yew Tee,"21 Choa Chu Kang North 6, #B1-36/38/39 Yew Tee Point, Singapore 689578 #B1-36-38 Yew Tee Point Singapore 689578",West,"Lower in calories, Lower in sugar, No added sugar",689578
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Wood Square,"6 Woodlands Square, #B2-19, Singapore 737737 #B2-19 Woodlands Square Singapore 737737",North,"Lower in calories, Lower in sugar, No added sugar",737737
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Wisteria Mall,598 Wisteria Mall 598 Yishun Ring Road #01-17/18 & #01-55/56 (S) 768698 #1-17/18 Wisteria Mall Singapore 768698,North,"Lower in calories, Lower in sugar, No added sugar",768698
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Westgate,"3 Gateway Drive, #B1-10 Westgate, Singapore 608532 #B1-10 Westgate Singapore 608532",West,"Lower in calories, Lower in sugar, No added sugar",608532
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,West Coast Plaza,"154 154 West Coast Road, West Coast Plaza, B1 - 49, Singapore 127371 #B1-49 West Coast Plaza Singapore 127371",West,"Lower in calories, Lower in sugar, No added sugar",127371
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Tiong Bahru,"302 Tiong Bahru Road, #01-160 Tiong Bahru Plaza, Singapore 168732 #1-160 Tiong Bahru Plaza Singapore 168732",Central,"Lower in calories, Lower in sugar, No added sugar",168732
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Tampines Mall,"4 Tampines Central 5, #04-23/24/25 Tampines Mall, Singapore 529510 #4-23-25 Tampines Mall Singapore 529510",East,"Lower in calories, Lower in sugar, No added sugar",529510
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Spore Post Ctr,"10 SingPost @ 10 Eunos Road 8, #01-149   ( S ) 408600 #1-149 Spore Post Ctr Singapore 408600",Central,"Lower in calories, Lower in sugar, No added sugar",408600
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Tai Seng,18 Tai Seng Street #01-31/32 & K7 Singapore 539775 #1-31/32 Singapore 539775,Central,"Lower in calories, Lower in sugar, No added sugar",539775
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Rivervale Mall,"11 Rivervale Crescent, #01-28A Rivervale Mall, Singapore 545082 #1-28 Rivervale Mall Singapore 545082",Central,"Lower in calories, Lower in sugar, No added sugar",545082
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Northpoint,"930 Yishun Ave 2, #01-14 Northpoint Shopping Centre, Singapore 769098 #1-14 Northpoint Shopping Centre Singapore 769098",North,"Lower in calories, Lower in sugar, No added sugar",769098
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Jurong Point,"63 Jurong West central  #03-09/10/11, Jurong Point Shopping Centre Singapore 648331. #3-09-11 Jurong Point Singapore 648331",West,"Lower in calories, Lower in sugar, No added sugar",648331
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Hougang Mall,"90 Hougang Ave 10, #B1-27/28 Hougang Mall, Singapore 538766 #B1-27/28 Hougang Mall Singapore 538766",North-East,"Lower in calories, Lower in sugar, No added sugar",538766
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Junction 8 Mall,"9 Bishan Place, #01-19A Junction 8 Shopping Centre, Singapore 579837 #1-19A Junction 8 Mall Singapore 579834",Central,"Lower in calories, Lower in sugar, No added sugar",579837
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Hillion Mall,17 Petir Road B1-57/58/59 Singapore 678278 #B1-57-59 Hillion Mall Singapore 678278,North,"Lower in calories, Lower in sugar, No added sugar",678278
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Eastpoint Mall,"3 Simei Street 6, #01-32 East Point Mall, Singapore 528833 #1-32 Eastpoint Mall Singapore 528833",East,"Lower in calories, Lower in sugar, No added sugar",528833
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Commonwealth,"88 Tanglin Halt Road, #01-09, Singapore 141088 #1-09 Singapore 141088",Central,"Lower in calories, Lower in sugar, No added sugar",141088
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Western,Admiralty,"676 Woodland Drive 71, #01-05 & #01-12 ( S ) 730676 #1-05&12 Kampong Admiralty Singapore 730676",North,"Lower in calories, Lower in sugar, No added sugar",730676
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Bedok Heartbeat,11 Bedok North Street 1 #01-13 Heartbeat@Bedok Singapore 469662,East,"Lower in calories and sodium, Lower in sugar, No added sugar",469662
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Yew Tee Point,"21 Choa Chu Kang North 6, #B1-36/38/39 Yew Tee Point, Singapore 689578",West,"Lower in calories and sodium, Lower in sugar, No added sugar",689578
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Wood Square,"6 Woodlands Square, #B2-19, Singapore 737737 ",North,"Lower in calories and sodium, Lower in sugar, No added sugar",737737
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Wisteria Mall,598 Wisteria Mall 598 Yishun Ring Road #01-17/18 & #01-55/56 Singapore 768698,North,"Lower in calories and sodium, Lower in sugar, No added sugar",768698
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Westgate,"3 Gateway Drive, #B1-10 Westgate, Singapore 608532",West,"Lower in calories and sodium, Lower in sugar, No added sugar",608532
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - West Coast Plaza,"154 West Coast Road, #B1-49 West Coast Plaza Singapore 127371",West,"Lower in calories and sodium, Lower in sugar, No added sugar",127371
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Tiong Bahru Plaza,"302 Tiong Bahru Road, #01-160 Tiong Bahru Plaza Singapore 168732",Central,"Lower in calories and sodium, Lower in sugar, No added sugar",168732
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Tampines Mall,"4 Tampines Central 5, #04-23/24/25 Tampines Mall, Singapore 529510",East,"Lower in calories and sodium, Lower in sugar, No added sugar",529510
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Tai Seng,18 Tai Seng Street #01-31/32 & K7 Singapore 539775,Central,"Lower in calories and sodium, Lower in sugar, No added sugar",539775
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Northpoint,"930 Yishun Ave 2, #01-14 Northpoint Shopping Centre, Singapore 769098 ",North,"Lower in calories and sodium, Lower in sugar, No added sugar",769098
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Jurong Point,"63 Jurong West Central  #03-09/10/11, Jurong Point Shopping Centre Singapore 648331",West,"Lower in calories and sodium, Lower in sugar, No added sugar",648331
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Hougang Mall,"90 Hougang Ave 10, #B1-27/28 Hougang Mall, Singapore 538766",North-East,"Lower in calories and sodium, Lower in sugar, No added sugar",538766
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Junction 8 Mall,"9 Bishan Place, #01-19A Junction 8 Shopping Centre, Singapore 579834",Central,"Lower in calories and sodium, Lower in sugar, No added sugar",579834
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Hillion Mall,"17 Petir Road B1-57/58/59, Hillion Mall, Singapore 678278",West,"Lower in calories and sodium, Lower in sugar, No added sugar",678278
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Eastpoint Mall,"3 Simei Street 6, #01-32 East Point Mall, Singapore 528833",East,"Lower in calories and sodium, Lower in sugar, No added sugar",528833
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Commonwealth,"88 Tanglin Halt Road, #01-09, Singapore 141088 ",Central,"Lower in calories and sodium, Lower in sugar, No added sugar",141088
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Admiralty,"676 Woodland Drive 71, #01-05 & #01-12 Kampong Admiralty Singapore 730676",North,"Lower in calories and sodium, Lower in sugar, No added sugar",730676
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Paya Lebar Square,60 Paya Lebar Road #01-72/73 Paya Lebar Square Singapore 409051,Central,"Lower in calories and sodium, Lower in sugar, No added sugar",409051
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - Suntec City,3 Temasek Blvd #B1-149 Suntec city Singapore 038983,Central,"Lower in calories and sodium, Lower in sugar, No added sugar",38983
Zensho Food Singapore,Long John Silver's,Quick Service Restaurant/Fast Food,Halal,Fast Food,Long John Silver's - White Sands,"1 Pasir Ris Central, Street 3 #2-31/32 White Snds Singapore 518457",East,"Lower in calories and sodium, Lower in sugar, No added sugar",518457
ZENSHO JAPANESE RESTAURANT COMPANY PTE. LTD.,SUKIYA,Quick Service Restaurant/Fast Food,,Japanese,313,313 Orchard Rd #B3-33/34 313@Somerset Singapore 238895,Central,"Lower in calories, No added sugar",238895
ZENSHO JAPANESE RESTAURANT COMPANY PTE. LTD.,SUKIYA,Quick Service Restaurant/Fast Food,,Japanese,Novena Square 2,10 SINARAN DRIVE #1-47-53 Novena square 2 Singapore 307506,Central,"Lower in calories, No added sugar",307506
ZENSHO JAPANESE RESTAURANT COMPANY PTE. LTD.,SUKIYA,Quick Service Restaurant/Fast Food,,Japanese,Jewel,78 AIRPORT BOULEVARD #B2-200 JEWEL CHANGI AIRPORT Singapore 819666,East,"Lower in calories, No added sugar",819666
ZENSHO JAPANESE RESTAURANT COMPANY PTE. LTD.,SUKIYA,Quick Service Restaurant/Fast Food,,Japanese,Funan,107 North Bridge Rd #B1-32 Funan Mall Singapore 179105,Central,"Lower in calories, No added sugar",179105
ZENSHO JAPANESE RESTAURANT COMPANY PTE. LTD.,SUKIYA,Quick Service Restaurant/Fast Food,,Japanese,Waterway Point,83 PUNGGOL CENTRAL #B1-23 WATERWAY POINT Singapore 828761,North-East,"Lower in calories, No added sugar",828761
ZENSHO JAPANESE RESTAURANT COMPANY PTE. LTD.,SUKIYA,Quick Service Restaurant/Fast Food,,Japanese,Century Square,2 TAMPINES CENTRAL 5 #1-21 CENTURY SQUARE Singapore 529509,East,"Lower in calories, No added sugar",529509
